txn_id,player_id,txn_ts,txn_type,amount
47540,19072,2025-03-09 16:12:40,reward,32.39
47541,19074,2025-04-12 17:08:28,deposit,66.2
47542,19075,2025-03-24 08:12:55,withdrawal,91.07
47543,19075,2024-11-26 23:50:55,withdrawal,60.32
47544,19075,2024-11-12 10:20:55,entry_fee,2.0
47545,19075,2024-12-08 21:50:55,deposit,13.13
47546,19076,2025-04-10 04:00:25,withdrawal,57.98
47547,19078,2025-01-09 08:33:55,entry_fee,20.0
47548,19078,2024-12-26 18:02:55,deposit,48.77
47549,19078,2025-03-29 23:15:55,deposit,9.7
47550,19078,2025-01-02 08:07:55,withdrawal,32.05
47551,19079,2025-01-25 07:53:25,deposit,5.27
47552,19079,2025-02-17 17:22:25,withdrawal,76.17
47553,19079,2025-02-26 09:14:25,deposit,12.94
47554,19080,2025-05-26 09:04:44,deposit,5.82
47555,19081,2025-03-23 20:06:40,entry_fee,1.0
47556,19081,2025-02-02 00:04:40,deposit,41.08
47557,19081,2025-04-11 18:55:40,entry_fee,2.0
47558,19082,2025-01-29 00:41:33,deposit,21.59
47559,19083,2025-01-31 18:18:54,entry_fee,5.0
47560,19083,2025-03-11 23:48:54,deposit,89.52
47561,19083,2024-12-29 05:57:54,reward,5.0
47562,19083,2025-04-18 19:22:54,entry_fee,5.0
47563,19084,2025-02-07 20:48:01,entry_fee,1.0
47564,19084,2025-04-28 19:11:01,entry_fee,2.0
47565,19084,2025-02-14 16:39:01,deposit,20.04
47566,19084,2024-12-27 10:51:01,entry_fee,20.0
47567,19085,2025-02-27 07:30:18,entry_fee,10.0
47568,19085,2025-03-27 00:59:18,entry_fee,1.0
47569,19086,2025-04-01 23:38:56,reward,30.1
47570,19086,2024-12-03 01:36:56,entry_fee,2.0
47571,19086,2025-02-08 10:10:56,deposit,89.01
47572,19086,2025-02-14 05:17:56,deposit,57.19
47573,19087,2025-04-01 23:10:20,deposit,70.63
47574,19089,2024-11-25 17:59:29,deposit,64.59
47575,19089,2025-01-05 17:40:29,entry_fee,1.0
47576,19089,2024-12-18 13:10:29,entry_fee,5.0
47577,19090,2025-03-01 11:55:30,deposit,74.57
47578,19090,2024-11-24 01:04:30,deposit,19.5
47579,19090,2024-12-15 05:51:30,deposit,24.69
47580,19091,2025-01-18 08:07:00,entry_fee,10.0
47581,19091,2024-12-17 19:58:00,entry_fee,5.0
47582,19091,2025-01-26 22:44:00,withdrawal,13.97
47583,19092,2025-03-27 02:22:43,entry_fee,1.0
47584,19092,2025-01-10 14:05:43,deposit,46.12
47585,19092,2025-02-26 15:54:43,entry_fee,2.0
47586,19092,2025-01-09 05:48:43,deposit,42.96
47587,19092,2025-03-10 21:13:43,deposit,16.26
47588,19094,2024-11-13 12:22:43,deposit,69.7
47589,19094,2024-12-23 04:12:43,entry_fee,2.0
47590,19094,2025-01-28 22:41:43,deposit,62.99
47591,19094,2025-03-17 17:10:43,withdrawal,85.75
47592,19094,2025-03-25 00:52:43,deposit,11.82
47593,19095,2025-01-06 00:11:44,withdrawal,47.44
47594,19096,2024-11-23 22:08:02,entry_fee,5.0
47595,19096,2024-12-17 19:46:02,entry_fee,2.0
47596,19096,2025-02-20 21:30:02,entry_fee,20.0
47597,19096,2025-02-08 01:31:02,deposit,22.12
47598,19096,2025-01-15 03:24:02,deposit,32.79
47599,19097,2025-03-24 13:29:22,deposit,11.77
47600,19097,2025-01-08 01:57:22,entry_fee,5.0
47601,19097,2024-12-28 23:01:22,deposit,19.09
47602,19097,2025-04-01 16:27:22,deposit,91.82
47603,19098,2025-01-17 03:01:20,deposit,27.19
47604,19098,2024-11-15 12:25:20,entry_fee,20.0
47605,19099,2025-05-06 05:41:57,reward,10.31
47606,19100,2025-03-27 15:54:13,deposit,72.83
47607,19100,2025-02-13 17:14:13,withdrawal,77.82
47608,19100,2025-04-28 19:09:13,entry_fee,10.0
47609,19100,2025-03-21 13:37:13,deposit,10.06
47610,19100,2025-02-03 21:44:13,deposit,85.02
47611,19101,2025-03-23 03:00:24,entry_fee,1.0
47612,19101,2025-02-13 17:03:24,deposit,42.63
47613,19101,2025-01-14 19:36:24,deposit,27.15
47614,19101,2025-02-05 12:10:24,deposit,83.47
47615,19101,2024-11-29 09:53:24,entry_fee,20.0
47616,19102,2025-05-09 12:27:53,deposit,21.13
47617,19102,2025-04-18 00:39:53,deposit,96.0
47618,19102,2025-01-05 16:44:53,withdrawal,69.04
47619,19103,2024-12-25 06:50:22,entry_fee,2.0
47620,19103,2024-12-30 05:25:22,entry_fee,20.0
47621,19103,2024-12-03 22:54:22,entry_fee,20.0
47622,19103,2024-12-26 13:50:22,deposit,48.92
47623,19105,2025-04-29 21:54:56,reward,48.75
47624,19105,2025-02-27 07:26:56,deposit,9.49
47625,19105,2025-03-05 03:51:56,entry_fee,5.0
47626,19106,2025-05-14 18:17:36,reward,36.25
47627,19106,2025-03-02 02:12:36,deposit,64.36
47628,19106,2025-05-22 17:20:36,reward,24.44
47629,19106,2025-05-13 09:20:36,deposit,51.2
47630,19108,2025-03-11 11:45:28,entry_fee,20.0
47631,19108,2025-04-11 16:03:28,entry_fee,20.0
47632,19108,2025-03-08 16:49:28,reward,11.47
47633,19108,2025-03-22 23:20:28,reward,15.58
47634,19110,2024-11-21 12:38:22,entry_fee,5.0
47635,19110,2025-02-01 02:11:22,entry_fee,1.0
47636,19110,2025-03-14 17:26:22,deposit,7.86
47637,19110,2025-01-22 04:50:22,entry_fee,10.0
47638,19111,2025-04-22 20:06:40,entry_fee,2.0
47639,19111,2025-03-20 01:11:40,deposit,59.59
47640,19111,2025-04-23 13:06:40,entry_fee,2.0
47641,19112,2025-02-16 10:19:29,deposit,71.58
47642,19112,2025-02-23 05:31:29,withdrawal,76.64
47643,19112,2025-02-22 18:08:29,entry_fee,1.0
47644,19112,2024-12-09 19:38:29,deposit,52.37
47645,19113,2025-03-16 14:57:10,deposit,57.65
47646,19113,2024-12-25 06:04:10,deposit,84.71
47647,19113,2025-04-05 01:46:10,deposit,82.86
47648,19114,2025-03-03 07:36:55,reward,22.21
47649,19114,2025-04-23 06:49:55,entry_fee,1.0
47650,19115,2025-03-20 23:23:31,deposit,38.22
47651,19115,2025-03-01 06:54:31,reward,30.67
47652,19115,2025-03-02 03:46:31,withdrawal,8.42
47653,19116,2025-03-17 21:14:30,reward,5.79
47654,19116,2025-01-30 20:58:30,entry_fee,2.0
47655,19117,2025-02-24 09:56:09,deposit,12.24
47656,19117,2025-06-26 14:09:09,entry_fee,20.0
47657,19120,2024-12-06 06:58:42,deposit,16.29
47658,19120,2025-01-20 08:22:42,entry_fee,2.0
47659,19122,2025-05-08 11:11:40,entry_fee,10.0
47660,19122,2025-05-10 10:02:40,deposit,82.17
47661,19124,2025-01-01 01:23:53,deposit,85.73
47662,19124,2024-12-08 05:02:53,deposit,13.27
47663,19124,2025-01-06 23:26:53,reward,20.57
47664,19125,2024-12-27 06:10:24,deposit,79.42
47665,19125,2025-01-14 06:25:24,entry_fee,20.0
47666,19125,2025-02-27 08:36:24,deposit,60.5
47667,19125,2024-12-30 21:02:24,entry_fee,20.0
47668,19125,2024-12-17 20:42:24,withdrawal,48.36
47669,19126,2025-03-29 17:14:08,deposit,10.15
47670,19126,2025-05-06 03:24:08,reward,35.08
47671,19127,2025-03-17 05:50:01,reward,7.02
47672,19128,2025-04-07 03:12:43,entry_fee,10.0
47673,19128,2024-12-27 12:41:43,reward,2.39
47674,19129,2025-02-20 09:51:55,deposit,32.38
47675,19129,2024-12-02 21:11:55,entry_fee,1.0
47676,19129,2025-02-25 09:35:55,reward,33.84
47677,19129,2024-11-20 23:13:55,deposit,49.51
47678,19130,2025-02-22 09:39:49,entry_fee,1.0
47679,19130,2025-02-22 12:08:49,reward,17.54
47680,19130,2025-01-24 10:37:49,entry_fee,2.0
47681,19131,2025-04-12 10:12:28,reward,2.53
47682,19131,2025-02-05 03:43:28,entry_fee,20.0
47683,19132,2024-12-15 21:30:47,reward,19.03
47684,19132,2025-01-29 04:46:47,deposit,95.91
47685,19133,2024-12-03 13:27:33,entry_fee,20.0
47686,19134,2025-05-01 18:32:13,reward,4.43
47687,19134,2025-01-06 13:21:13,deposit,21.82
47688,19134,2025-05-01 07:28:13,withdrawal,5.86
47689,19134,2025-04-11 08:00:13,entry_fee,1.0
47690,19134,2025-02-06 01:07:13,deposit,60.09
47691,19135,2025-01-25 22:24:14,deposit,33.01
47692,19135,2025-06-01 14:56:14,deposit,22.46
47693,19135,2025-04-04 22:52:14,deposit,59.78
47694,19135,2025-05-22 00:22:14,entry_fee,5.0
47695,19136,2025-01-19 05:02:15,entry_fee,10.0
47696,19137,2024-12-24 13:22:59,deposit,19.93
47697,19137,2025-03-11 02:00:59,reward,14.38
47698,19137,2025-01-05 14:27:59,deposit,56.45
47699,19137,2024-12-30 08:37:59,entry_fee,5.0
47700,19137,2025-03-16 03:57:59,deposit,61.41
47701,19138,2025-04-24 18:07:04,deposit,25.6
47702,19138,2025-02-20 03:31:04,reward,14.81
47703,19139,2025-04-14 23:41:05,withdrawal,50.72
47704,19140,2025-02-01 12:39:47,deposit,52.33
47705,19141,2025-03-24 17:58:03,deposit,20.83
47706,19142,2025-02-14 15:47:17,withdrawal,33.46
47707,19142,2025-05-21 00:17:17,deposit,8.96
47708,19142,2025-04-22 02:42:17,deposit,63.25
47709,19143,2024-12-12 13:19:10,deposit,27.19
47710,19143,2025-05-03 07:29:10,reward,10.02
47711,19143,2025-04-11 13:50:10,deposit,16.63
47712,19143,2025-04-18 21:16:10,reward,35.59
47713,19143,2025-05-09 19:22:10,deposit,49.29
47714,19144,2025-03-29 02:39:59,withdrawal,66.56
47715,19144,2025-03-23 01:46:59,deposit,69.34
47716,19144,2025-01-06 08:44:59,entry_fee,2.0
47717,19144,2024-11-15 03:24:59,entry_fee,20.0
47718,19145,2025-01-16 08:10:31,deposit,10.28
47719,19145,2025-01-28 08:06:31,deposit,68.67
47720,19146,2024-11-16 13:43:21,deposit,71.17
47721,19146,2024-12-08 23:51:21,deposit,37.88
47722,19146,2025-02-20 08:17:21,deposit,9.2
47723,19146,2025-03-25 18:11:21,entry_fee,10.0
47724,19146,2025-03-13 01:45:21,deposit,49.08
47725,19147,2025-04-13 06:06:02,entry_fee,10.0
47726,19148,2025-01-17 02:05:36,deposit,66.69
47727,19148,2025-06-01 02:26:36,entry_fee,10.0
47728,19148,2025-01-22 23:59:36,deposit,58.19
47729,19148,2025-04-10 21:07:36,reward,26.19
47730,19150,2024-12-07 06:21:13,deposit,43.77
47731,19150,2025-02-09 19:25:13,entry_fee,5.0
47732,19150,2025-03-15 19:48:13,entry_fee,2.0
47733,19151,2025-03-20 12:53:22,entry_fee,1.0
47734,19151,2025-05-20 17:44:22,entry_fee,1.0
47735,19151,2025-05-23 03:06:22,entry_fee,1.0
47736,19152,2024-12-18 10:44:31,deposit,99.9
47737,19153,2025-03-12 13:41:15,deposit,10.04
47738,19154,2025-01-20 04:32:18,deposit,66.15
47739,19154,2025-06-10 13:17:18,entry_fee,1.0
47740,19154,2025-02-20 11:45:18,deposit,85.81
47741,19154,2025-02-07 16:30:18,deposit,73.93
47742,19154,2025-05-21 17:46:18,deposit,91.54
47743,19155,2025-05-17 15:49:16,deposit,33.01
47744,19156,2025-01-29 03:11:33,reward,9.39
47745,19156,2025-01-17 14:21:33,deposit,17.57
47746,19157,2025-03-11 13:23:51,entry_fee,10.0
47747,19158,2025-01-18 00:10:38,deposit,58.02
47748,19158,2025-05-14 19:38:38,withdrawal,94.99
47749,19158,2025-03-28 23:30:38,reward,29.16
47750,19158,2025-01-31 18:59:38,entry_fee,2.0
47751,19160,2024-12-31 08:12:07,deposit,35.3
47752,19162,2025-01-15 10:41:24,entry_fee,10.0
47753,19163,2025-02-18 08:15:41,deposit,20.08
47754,19163,2025-01-29 22:26:41,deposit,96.25
47755,19163,2025-02-07 06:42:41,deposit,85.88
47756,19163,2025-05-29 15:04:41,deposit,29.5
47757,19163,2025-03-13 07:02:41,reward,28.73
47758,19165,2025-02-09 02:04:15,entry_fee,1.0
47759,19165,2025-02-19 01:43:15,deposit,83.02
47760,19165,2025-05-23 17:22:15,entry_fee,10.0
47761,19166,2025-01-16 16:34:34,reward,35.73
47762,19167,2025-04-11 04:37:44,deposit,71.51
47763,19167,2025-05-12 16:11:44,entry_fee,2.0
47764,19167,2025-02-12 15:50:44,deposit,74.5
47765,19167,2025-04-10 20:44:44,deposit,82.48
47766,19167,2025-05-20 19:45:44,reward,21.41
47767,19168,2025-04-18 06:45:10,withdrawal,29.78
47768,19168,2025-02-06 23:05:10,entry_fee,1.0
47769,19168,2025-01-21 08:57:10,reward,1.12
47770,19168,2025-02-13 01:39:10,withdrawal,56.42
47771,19169,2025-03-30 00:36:59,deposit,73.46
47772,19169,2025-03-04 23:26:59,reward,32.55
47773,19169,2025-04-11 14:05:59,deposit,7.47
47774,19169,2024-12-29 17:50:59,deposit,92.12
47775,19170,2025-03-16 08:45:36,entry_fee,1.0
47776,19170,2024-11-22 18:27:36,deposit,87.52
47777,19170,2025-03-31 06:35:36,entry_fee,2.0
47778,19170,2025-01-11 09:20:36,entry_fee,2.0
47779,19170,2025-03-12 02:37:36,deposit,21.17
47780,19171,2025-03-06 12:20:43,entry_fee,5.0
47781,19171,2024-11-15 19:30:43,deposit,92.86
47782,19171,2025-01-29 04:07:43,reward,36.33
47783,19171,2025-01-21 20:16:43,deposit,9.54
47784,19171,2025-03-30 11:20:43,entry_fee,20.0
47785,19172,2025-04-19 08:12:21,deposit,13.44
47786,19172,2025-06-01 20:28:21,deposit,61.44
47787,19172,2025-02-11 13:10:21,entry_fee,1.0
47788,19172,2025-05-16 15:38:21,reward,8.58
47789,19173,2025-02-01 22:05:12,deposit,51.13
47790,19173,2025-02-19 13:43:12,reward,25.42
47791,19173,2024-12-23 19:46:12,reward,14.43
47792,19173,2025-03-26 13:39:12,deposit,59.52
47793,19173,2025-03-29 10:18:12,deposit,92.75
47794,19175,2025-01-28 21:33:33,withdrawal,20.54
47795,19178,2025-03-15 14:35:55,deposit,36.73
47796,19178,2025-03-25 03:18:55,withdrawal,75.37
47797,19179,2025-01-16 08:42:45,entry_fee,10.0
47798,19181,2025-06-03 07:21:59,deposit,20.36
47799,19181,2025-05-25 21:02:59,entry_fee,20.0
47800,19181,2025-04-18 07:21:59,deposit,28.78
47801,19183,2025-02-13 02:32:53,reward,5.11
47802,19183,2025-04-11 04:45:53,reward,25.04
47803,19183,2025-05-05 23:21:53,deposit,20.82
47804,19183,2025-01-14 04:40:53,deposit,21.27
47805,19184,2025-01-28 17:11:17,reward,36.29
47806,19185,2024-12-25 16:52:20,entry_fee,2.0
47807,19187,2024-12-02 13:31:42,deposit,55.57
47808,19188,2024-12-25 10:42:17,entry_fee,1.0
47809,19189,2025-01-11 15:33:17,deposit,63.9
47810,19189,2025-01-08 21:59:17,reward,35.49
47811,19190,2024-12-19 02:35:01,deposit,42.28
47812,19190,2025-01-12 01:56:01,deposit,89.28
47813,19190,2025-03-29 04:36:01,deposit,57.16
47814,19190,2025-01-15 08:05:01,deposit,88.77
47815,19191,2025-03-28 06:11:17,deposit,33.96
47816,19191,2025-04-06 19:06:17,deposit,32.69
47817,19191,2025-02-28 01:52:17,deposit,79.24
47818,19191,2024-12-06 16:06:17,deposit,62.27
47819,19191,2025-02-17 22:01:17,withdrawal,35.04
47820,19192,2025-04-11 02:05:04,withdrawal,69.33
47821,19192,2025-03-07 21:13:04,entry_fee,2.0
47822,19192,2025-03-24 01:20:04,deposit,76.31
47823,19193,2025-05-24 18:16:58,deposit,5.14
47824,19193,2025-04-12 16:20:58,deposit,55.92
47825,19193,2025-02-04 20:12:58,deposit,30.64
47826,19193,2025-02-08 09:59:58,entry_fee,1.0
47827,19193,2025-04-29 09:00:58,entry_fee,20.0
47828,19194,2024-12-31 12:50:07,entry_fee,10.0
47829,19194,2025-01-21 17:36:07,entry_fee,10.0
47830,19195,2025-05-05 06:17:36,deposit,50.86
47831,19195,2025-05-11 06:11:36,deposit,97.89
47832,19195,2025-03-21 16:24:36,entry_fee,2.0
47833,19195,2025-03-11 18:02:36,deposit,33.26
47834,19195,2025-03-02 14:20:36,deposit,39.43
47835,19196,2025-04-05 10:26:59,deposit,67.39
47836,19197,2025-03-30 20:50:52,deposit,38.88
47837,19197,2025-04-04 03:24:52,deposit,73.34
47838,19197,2025-04-05 17:50:52,entry_fee,5.0
47839,19198,2025-04-03 21:32:33,deposit,77.38
47840,19198,2025-04-03 17:53:33,reward,16.0
47841,19198,2025-06-05 06:22:33,entry_fee,2.0
47842,19198,2025-02-07 20:50:33,entry_fee,1.0
47843,19198,2025-02-08 12:31:33,deposit,65.23
47844,19199,2025-03-14 14:16:36,deposit,78.09
47845,19200,2025-02-19 14:14:54,deposit,52.09
47846,19200,2024-12-26 15:40:54,reward,28.88
47847,19200,2025-03-18 07:09:54,deposit,58.68
47848,19200,2025-03-22 03:25:54,deposit,71.09
47849,19201,2025-01-09 11:46:56,entry_fee,20.0
47850,19201,2025-02-08 14:27:56,deposit,56.86
47851,19201,2024-11-30 04:51:56,deposit,25.28
47852,19201,2024-12-12 19:13:56,reward,46.71
47853,19202,2025-04-05 02:07:55,withdrawal,10.28
47854,19202,2025-05-17 07:09:55,deposit,88.55
47855,19202,2025-01-22 21:36:55,entry_fee,20.0
47856,19202,2025-05-16 16:58:55,entry_fee,1.0
47857,19202,2025-02-04 17:20:55,reward,10.13
47858,19203,2025-02-07 01:12:19,deposit,74.66
47859,19203,2025-02-17 09:55:19,entry_fee,5.0
47860,19203,2025-04-20 02:42:19,deposit,27.68
47861,19203,2025-05-19 00:22:19,withdrawal,41.62
47862,19203,2025-01-22 03:22:19,entry_fee,1.0
47863,19204,2025-04-02 00:57:58,deposit,13.54
47864,19204,2025-04-26 00:36:58,deposit,84.07
47865,19204,2025-04-27 05:25:58,reward,32.83
47866,19205,2025-02-25 22:00:44,entry_fee,2.0
47867,19205,2025-03-06 18:17:44,entry_fee,1.0
47868,19205,2024-12-19 17:59:44,deposit,36.84
47869,19206,2025-02-22 13:27:51,withdrawal,62.04
47870,19206,2025-04-26 08:02:51,deposit,42.5
47871,19206,2025-04-28 16:20:51,entry_fee,5.0
47872,19206,2025-03-30 15:08:51,withdrawal,6.5
47873,19206,2025-03-21 02:38:51,deposit,38.76
47874,19207,2025-03-23 05:41:03,entry_fee,20.0
47875,19207,2025-04-23 00:59:03,entry_fee,10.0
47876,19207,2025-04-24 01:01:03,deposit,54.06
47877,19208,2025-02-23 17:11:25,deposit,20.62
47878,19209,2025-03-17 15:27:18,entry_fee,10.0
47879,19209,2024-12-29 17:01:18,deposit,85.37
47880,19212,2025-02-11 08:35:51,deposit,85.49
47881,19213,2024-12-20 00:05:52,deposit,58.44
47882,19213,2025-02-01 14:44:52,entry_fee,5.0
47883,19213,2025-05-06 08:24:52,deposit,51.82
47884,19213,2025-04-26 19:13:52,withdrawal,6.47
47885,19214,2025-01-28 12:25:10,entry_fee,10.0
47886,19214,2025-03-08 18:12:10,reward,12.89
47887,19214,2025-02-07 18:27:10,entry_fee,2.0
47888,19214,2025-01-02 00:52:10,entry_fee,5.0
47889,19215,2024-12-11 20:16:56,deposit,75.34
47890,19215,2025-01-31 02:31:56,entry_fee,5.0
47891,19215,2025-03-03 16:34:56,deposit,32.73
47892,19215,2025-01-23 17:58:56,withdrawal,69.11
47893,19215,2025-03-03 03:45:56,reward,41.23
47894,19216,2025-01-15 14:24:03,entry_fee,5.0
47895,19216,2025-01-17 22:16:03,entry_fee,2.0
47896,19217,2024-11-20 05:59:13,entry_fee,5.0
47897,19217,2025-04-06 22:54:13,deposit,38.77
47898,19217,2025-01-19 01:55:13,withdrawal,54.22
47899,19217,2025-03-05 16:46:13,deposit,93.25
47900,19217,2024-11-28 10:59:13,entry_fee,1.0
47901,19218,2025-04-30 05:52:11,deposit,30.52
47902,19218,2025-01-18 14:18:11,entry_fee,20.0
47903,19218,2025-03-23 06:11:11,deposit,57.77
47904,19218,2025-02-19 16:47:11,deposit,13.69
47905,19218,2025-02-03 18:18:11,deposit,83.82
47906,19219,2024-12-05 04:27:55,deposit,8.42
47907,19219,2025-01-06 10:46:55,entry_fee,1.0
47908,19219,2025-02-18 01:15:55,reward,25.99
47909,19219,2025-01-01 20:59:55,entry_fee,1.0
47910,19220,2024-12-15 16:31:48,reward,26.61
47911,19220,2025-02-09 00:58:48,deposit,72.68
47912,19220,2024-12-30 02:37:48,reward,17.73
47913,19222,2025-02-14 19:46:10,deposit,25.46
47914,19223,2025-03-11 22:44:35,deposit,72.13
47915,19223,2024-12-26 19:12:35,reward,32.32
47916,19223,2024-12-02 04:41:35,deposit,41.26
47917,19223,2024-12-23 10:47:35,withdrawal,94.76
47918,19223,2025-01-16 06:42:35,reward,17.16
47919,19224,2025-05-01 09:23:37,deposit,69.67
47920,19224,2025-04-12 01:37:37,entry_fee,2.0
47921,19224,2025-05-20 17:19:37,entry_fee,10.0
47922,19226,2025-05-18 07:41:47,deposit,49.21
47923,19227,2025-03-10 02:18:46,entry_fee,5.0
47924,19227,2025-01-16 03:53:46,deposit,40.06
47925,19227,2024-11-30 06:57:46,deposit,40.06
47926,19227,2025-01-08 20:29:46,deposit,53.73
47927,19227,2025-02-06 18:08:46,withdrawal,94.02
47928,19228,2025-03-09 08:50:56,deposit,58.64
47929,19228,2025-02-21 07:01:56,entry_fee,1.0
47930,19228,2024-11-24 08:00:56,deposit,78.14
47931,19228,2025-01-11 12:10:56,deposit,74.23
47932,19228,2025-02-25 01:33:56,reward,22.16
47933,19229,2025-03-26 02:02:08,deposit,22.35
47934,19229,2025-05-10 15:45:08,deposit,94.97
47935,19229,2025-01-21 13:47:08,deposit,91.03
47936,19229,2025-01-26 11:46:08,deposit,19.8
47937,19229,2025-04-17 06:34:08,entry_fee,10.0
47938,19230,2025-04-06 10:22:51,entry_fee,1.0
47939,19230,2025-03-18 04:17:51,deposit,34.08
47940,19230,2025-05-05 20:58:51,entry_fee,1.0
47941,19230,2025-02-25 10:59:51,deposit,38.57
47942,19230,2025-04-10 17:24:51,deposit,21.99
47943,19231,2025-03-10 19:49:03,deposit,83.6
47944,19231,2025-03-12 17:24:03,deposit,56.89
47945,19232,2025-03-23 12:52:04,entry_fee,10.0
47946,19232,2025-01-28 01:12:04,reward,13.85
47947,19232,2025-06-11 03:08:04,entry_fee,1.0
47948,19232,2025-02-13 15:18:04,withdrawal,46.67
47949,19232,2025-02-19 08:29:04,entry_fee,1.0
47950,19233,2025-02-04 01:39:13,reward,27.11
47951,19233,2025-06-15 11:17:13,entry_fee,20.0
47952,19233,2025-03-25 02:22:13,entry_fee,5.0
47953,19233,2025-03-14 15:11:13,deposit,8.1
47954,19233,2025-05-19 03:18:13,entry_fee,10.0
47955,19234,2025-03-14 03:12:47,withdrawal,87.45
47956,19234,2025-05-20 14:55:47,entry_fee,5.0
47957,19234,2025-03-07 12:20:47,entry_fee,10.0
47958,19235,2025-03-25 22:39:28,deposit,45.26
47959,19235,2025-02-28 17:27:28,deposit,27.74
47960,19236,2025-04-10 04:50:04,withdrawal,52.93
47961,19236,2025-05-26 12:07:04,reward,25.53
47962,19236,2025-05-07 23:23:04,entry_fee,10.0
47963,19237,2024-12-10 06:46:32,entry_fee,1.0
47964,19238,2025-05-17 06:11:22,reward,23.01
47965,19238,2025-01-11 16:32:22,entry_fee,5.0
47966,19238,2025-05-04 10:28:22,entry_fee,5.0
47967,19238,2025-01-08 22:49:22,entry_fee,10.0
47968,19239,2025-02-18 17:03:01,deposit,45.42
47969,19239,2025-04-07 22:17:01,entry_fee,20.0
47970,19239,2025-03-03 11:05:01,deposit,7.5
47971,19239,2025-05-03 03:57:01,withdrawal,8.77
47972,19240,2025-01-05 06:31:35,deposit,87.43
47973,19240,2024-12-20 22:07:35,entry_fee,10.0
47974,19240,2024-12-25 13:40:35,deposit,8.59
47975,19240,2025-03-05 14:14:35,deposit,76.46
47976,19242,2025-01-31 16:24:01,withdrawal,87.21
47977,19242,2025-04-21 03:55:01,entry_fee,10.0
47978,19242,2025-02-21 17:35:01,entry_fee,20.0
47979,19243,2024-12-23 17:25:21,withdrawal,45.92
47980,19243,2025-04-23 12:18:21,reward,16.0
47981,19243,2025-01-24 03:53:21,entry_fee,1.0
47982,19243,2025-02-26 23:30:21,deposit,9.79
47983,19244,2025-04-24 20:24:56,reward,5.95
47984,19244,2025-05-23 18:00:56,withdrawal,85.34
47985,19244,2025-04-02 10:24:56,entry_fee,20.0
47986,19244,2025-03-12 08:42:56,deposit,15.44
47987,19244,2025-05-03 06:52:56,deposit,77.26
47988,19245,2025-03-03 13:27:47,entry_fee,10.0
47989,19245,2025-02-25 23:21:47,reward,44.53
47990,19246,2025-05-18 11:53:02,entry_fee,20.0
47991,19246,2025-04-06 18:38:02,deposit,22.32
47992,19246,2025-02-23 00:35:02,deposit,23.74
47993,19246,2025-05-13 01:47:02,withdrawal,60.1
47994,19246,2025-02-20 20:45:02,entry_fee,5.0
47995,19247,2025-05-30 15:19:42,deposit,91.06
47996,19247,2025-05-14 20:34:42,reward,31.74
47997,19247,2025-05-05 18:10:42,entry_fee,2.0
47998,19248,2025-03-15 12:20:48,deposit,9.41
47999,19248,2025-05-23 20:31:48,entry_fee,20.0
48000,19248,2025-03-15 11:23:48,reward,3.62
48001,19248,2025-03-26 00:24:48,deposit,9.56
48002,19248,2025-02-27 14:13:48,deposit,19.41
48003,19249,2025-04-03 08:16:45,deposit,46.62
48004,19249,2025-03-27 07:22:45,entry_fee,20.0
48005,19250,2025-04-14 00:18:44,reward,47.14
48006,19251,2025-02-19 19:28:03,withdrawal,95.45
48007,19251,2025-01-17 12:51:03,entry_fee,5.0
48008,19252,2024-12-22 15:56:29,deposit,11.72
48009,19253,2025-03-04 13:58:10,entry_fee,10.0
48010,19253,2025-05-15 22:01:10,withdrawal,59.65
48011,19253,2025-05-19 17:17:10,entry_fee,5.0
48012,19253,2025-03-10 14:46:10,deposit,95.6
48013,19254,2025-01-07 04:05:49,deposit,43.94
48014,19254,2025-01-27 06:42:49,entry_fee,20.0
48015,19254,2025-01-27 12:13:49,deposit,6.18
48016,19254,2025-03-22 14:08:49,entry_fee,5.0
48017,19255,2025-03-13 19:32:01,entry_fee,1.0
48018,19255,2025-03-23 05:59:01,deposit,66.68
48019,19255,2025-03-11 18:15:01,withdrawal,57.21
48020,19257,2025-01-31 03:52:41,withdrawal,10.89
48021,19257,2025-04-21 02:57:41,withdrawal,95.24
48022,19258,2025-03-05 05:48:48,entry_fee,2.0
48023,19258,2024-12-14 10:31:48,deposit,88.04
48024,19259,2025-05-13 16:57:28,entry_fee,20.0
48025,19259,2025-03-27 16:31:28,entry_fee,1.0
48026,19260,2025-01-26 16:34:32,entry_fee,20.0
48027,19260,2025-04-23 11:50:32,deposit,90.07
48028,19260,2025-03-30 11:42:32,entry_fee,1.0
48029,19260,2025-05-03 11:24:32,deposit,10.57
48030,19260,2025-04-17 02:11:32,deposit,94.08
48031,19261,2025-03-23 04:09:58,entry_fee,20.0
48032,19261,2025-04-04 07:27:58,entry_fee,5.0
48033,19261,2025-01-27 02:32:58,reward,8.18
48034,19261,2025-04-20 06:55:58,withdrawal,37.7
48035,19262,2025-04-07 09:25:31,withdrawal,78.05
48036,19262,2025-05-10 14:26:31,withdrawal,93.29
48037,19262,2025-03-14 11:14:31,deposit,84.41
48038,19264,2025-01-06 11:26:29,withdrawal,34.03
48039,19264,2025-05-05 10:35:29,deposit,92.34
48040,19265,2025-06-02 02:30:39,withdrawal,44.74
48041,19266,2025-03-19 18:41:20,reward,14.09
48042,19266,2024-12-06 03:21:20,entry_fee,2.0
48043,19267,2025-04-16 20:34:15,deposit,68.01
